#[Semimajor Axis] from 2 to 4(AU), [Absolute Magnitude] under 9.7(mag) (equivalent to diameters D > 50km, assuming a visual geometric albedo of 0.09)
#object		ω(°)	Ω(°)	i(°)	e	q(AU)	a(AU)	M(°)	n(°/d)	Q(AU)	P(yrs)	H(mag)
(366) Vincentina	332.4	346.7	10.6	0.06	2.97	3.14	283.5	0.177	3.32	5.57	8.7
(369) Aeria	268.4	94.3	12.7	0.10	2.39	2.65	114.4	0.229	2.91	4.31	8.5
(37) Fides	63.0	7.3	3.1	0.17	2.18	2.64	111.8	0.229	3.11	4.30	7.3
(371) Bohemia	343.5	283.4	7.4	0.06	2.55	2.73	143.2	0.219	2.90	4.50	8.7
(372) Palma	115.6	327.4	23.8	0.26	2.33	3.15	275.8	0.176	3.97	5.59	7.5
(373) Melusina	347.8	3.8	15.4	0.14	2.67	3.12	127.5	0.179	3.56	5.50	9.1
(374) Burgundia	25.2	219.0	9.0	0.08	2.56	2.78	295.4	0.213	3.01	4.64	8.7
(375) Ursula	342.3	336.6	15.9	0.11	2.79	3.12	117.5	0.179	3.45	5.52	7.5
(376) Geometria	316.7	302.0	5.4	0.17	1.89	2.29	263.2	0.285	2.68	3.46	9.5
(377) Campania	196.1	210.1	6.7	0.08	2.48	2.69	273.3	0.223	2.90	4.41	8.9
(379) Huenna	180.0	172.0	1.7	0.19	2.55	3.14	126.1	0.177	3.72	5.55	8.9
(38) Leda	169.5	295.7	7.0	0.16	2.31	2.74	147.4	0.217	3.16	4.53	8.3
(380) Fiducia	239.6	95.1	6.2	0.11	2.37	2.68	111.8	0.225	2.98	4.38	9.4
(381) Myrrha	142.9	125.1	12.6	0.09	2.93	3.22	350.7	0.170	3.51	5.79	8.2
(382) Dodona	270.0	313.5	7.4	0.17	2.58	3.12	6.3	0.179	3.66	5.51	8.8
(384) Burdigala	35.0	47.8	5.6	0.15	2.26	2.65	173.2	0.228	3.05	4.31	9.6
(385) Ilmatar	187.9	345.0	13.6	0.12	2.50	2.85	166.6	0.205	3.20	4.81	7.5
(386) Siegena	219.5	166.9	20.3	0.17	2.40	2.90	66.8	0.200	3.39	4.93	7.4
(387) Aquitania	157.2	128.3	18.1	0.24	2.09	2.74	244.1	0.217	3.39	4.54	7.4
(388) Charybdis	333.0	354.3	6.4	0.06	2.81	3.01	11.0	0.189	3.20	5.21	8.6
(389) Industria	265.3	282.3	8.1	0.07	2.43	2.61	348.6	0.234	2.79	4.21	7.9
(39) Laetitia	208.2	157.1	10.4	0.11	2.45	2.77	88.6	0.214	3.08	4.60	6.0
(393) Lampetia	90.8	212.5	14.9	0.33	1.86	2.78	173.2	0.213	3.70	4.63	8.4
(394) Arduina	270.8	66.9	6.2	0.23	2.14	2.77	231.2	0.214	3.39	4.60	9.7
(397) Vienna	140.0	227.9	12.9	0.25	1.99	2.64	202.4	0.230	3.29	4.28	9.3
(399) Persephone	194.0	346.4	13.1	0.07	2.83	3.05	255.1	0.185	3.28	5.33	9.0
(4) Vesta	151.1	103.8	7.1	0.09	2.15	2.36	183.9	0.272	2.57	3.63	3.2
(40) Harmonia	269.4	94.2	4.3	0.05	2.16	2.27	179.2	0.289	2.37	3.42	7.0
(401) Ottilia	294.7	36.1	6.0	0.04	3.22	3.34	172.9	0.161	3.47	6.12	9.2
(402) Chloe	17.6	129.4	11.8	0.11	2.28	2.56	263.3	0.241	2.84	4.09	9.0
(403) Cyane	255.6	244.4	9.1	0.10	2.54	2.81	308.4	0.209	3.08	4.71	8.9
(404) Arsinoe	120.4	92.6	14.1	0.20	2.08	2.59	41.6	0.236	3.11	4.18	9.0
(405) Thia	308.8	255.2	11.9	0.24	1.96	2.59	127.5	0.237	3.21	4.16	8.5
(407) Arachne	81.7	294.7	7.5	0.07	2.45	2.63	155.4	0.232	2.81	4.26	8.9
(408) Fama	108.5	297.3	9.1	0.14	2.72	3.17	148.9	0.175	3.62	5.64	9.4
(409) Aspasia	353.7	242.2	11.3	0.07	2.39	2.58	260.4	0.238	2.76	4.13	7.6
(41) Daphne	46.0	178.1	15.8	0.28	2.00	2.76	279.3	0.215	3.52	4.58	7.1
(410) Chloris	172.9	96.9	11.0	0.24	2.07	2.72	125.8	0.219	3.38	4.50	8.3
(411) Xanthe	181.7	107.5	15.3	0.12	2.59	2.93	170.0	0.196	3.28	5.02	9.3
(412) Elisabetha	91.7	106.5	13.8	0.04	2.64	2.76	1.1	0.215	2.88	4.59	9.2
(414) Liriope	319.6	110.6	9.6	0.07	3.25	3.50	179.8	0.150	3.76	6.56	9.5
(415) Palatia	297.1	127.0	8.2	0.30	1.95	2.79	354.8	0.211	3.63	4.67	9.2
(416) Vaticana	198.2	58.1	12.9	0.22	2.18	2.79	268.0	0.211	3.40	4.66	7.9
(417) Suevia	349.3	199.5	6.7	0.14	2.42	2.80	264.0	0.210	3.18	4.68	9.3
(419) Aurelia	44.3	229.1	3.9	0.25	1.95	2.60	297.8	0.235	3.25	4.19	8.4
(42) Isis	237.3	84.2	8.5	0.22	1.90	2.44	305.1	0.258	2.98	3.82	7.5
(420) Bertholda	236.0	242.7	6.7	0.03	3.31	3.42	220.0	0.156	3.52	6.31	8.4
(423) Diotima	200.1	69.5	11.2	0.04	2.95	3.07	237.5	0.183	3.19	5.37	7.2
(424) Gratia	331.8	99.2	8.2	0.11	2.47	2.77	350.3	0.213	3.07	4.62	9.6
(426) Hippo	222.3	311.4	19.5	0.10	2.59	2.89	247.7	0.201	3.19	4.91	8.4
(43) Ariadne	16.3	264.9	3.5	0.17	1.83	2.20	196.6	0.301	2.57	3.27	7.9
(431) Nephele	216.2	117.2	1.8	0.17	2.61	3.15	230.6	0.177	3.68	5.58	8.7
(432) Pythia	174.0	88.8	12.1	0.15	2.02	2.37	4.4	0.270	2.71	3.65	8.8
(44) Nysa	343.3	131.6	3.7	0.15	2.06	2.42	181.5	0.261	2.78	3.77	7.0
(441) Bathilde	201.6	253.6	8.1	0.08	2.59	2.81	348.2	0.210	3.03	4.70	8.5
(444) Gyptis	155.0	195.7	10.3	0.18	2.28	2.77	11.9	0.214	3.26	4.61	7.8
(445) Edna	81.3	292.1	21.3	0.20	2.58	3.20	190.1	0.172	3.83	5.73	9.3
(446) Aeternitas	279.5	42.1	10.6	0.13	2.43	2.79	83.4	0.212	3.14	4.65	8.9
(447) Valentine	322.9	71.8	4.8	0.04	2.85	2.98	218.1	0.191	3.12	5.16	9.0
(449) Hamburga	47.3	85.9	3.1	0.17	2.11	2.55	132.1	0.242	2.99	4.07	9.5
(45) Eugenia	88.7	147.7	6.6	0.08	2.49	2.72	178.1	0.220	2.95	4.49	7.5
(451) Patientia	337.1	89.3	15.2	0.08	2.83	3.06	279.3	0.184	3.29	5.36	6.7
(454) Mathesis	177.3	32.3	6.3	0.11	2.34	2.63	98.1	0.231	2.92	4.26	9.2
(455) Bruchsalia	273.2	76.2	12.0	0.29	1.88	2.66	220.1	0.227	3.44	4.34	9.0
(456) Abnoba	6.6	229.2	14.4	0.18	2.29	2.79	1.7	0.212	3.29	4.66	9.2
(458) Hercynia	276.4	134.5	12.7	0.24	2.29	3.00	102.8	0.190	3.72	5.20	9.6
(46) Hestia	177.0	181.1	2.3	0.17	2.09	2.53	184.8	0.245	2.96	4.02	8.4
(462) Eriphyla	251.6	105.3	3.2	0.09	2.62	2.87	300.6	0.202	3.12	4.87	9.2
(464) Megaira	258.5	102.4	10.2	0.21	2.23	2.80	318.8	0.210	3.38	4.69	9.5
(466) Tisiphone	249.6	290.9	19.1	0.09	3.05	3.36	199.0	0.160	3.66	6.15	8.5
(469) Argentina	209.6	333.5	11.6	0.16	2.67	3.18	153.1	0.174	3.69	5.67	8.6
(47) Aglaja	314.0	3.1	5.0	0.13	2.50	2.88	211.6	0.201	3.26	4.90	7.8
(471) Papagena	314.1	84.0	15.0	0.23	2.22	2.89	46.7	0.201	3.56	4.91	6.7
(472) Roma	295.6	127.2	15.8	0.09	2.30	2.54	14.0	0.243	2.78	4.06	8.9
(476) Hedwig	0.2	286.4	10.9	0.07	2.46	2.65	277.4	0.228	2.84	4.32	8.6
(478) Tergeste	239.5	233.9	13.2	0.08	2.77	3.02	236.6	0.188	3.27	5.24	8.0
(48) Doris	253.5	183.6	6.5	0.07	2.88	3.11	249.4	0.180	3.34	5.49	6.9
(480) Hansa	215.1	237.2	21.3	0.05	2.52	2.65	84.7	0.229	2.77	4.30	8.4
(481) Emita	349.8	66.8	9.8	0.16	2.31	2.74	141.0	0.217	3.17	4.54	8.9
(482) Petrina	86.7	179.4	14.5	0.10	2.71	3.00	287.2	0.190	3.30	5.20	8.8
(483) Seppina	157.6	174.0	18.8	0.05	3.26	3.43	212.5	0.155	3.61	6.36	8.3
(485) Genua	272.5	193.4	13.9	0.19	2.22	2.75	117.9	0.216	3.28	4.55	8.4
(487) Venetia	280.6	114.8	10.2	0.09	2.43	2.67	323.1	0.226	2.91	4.36	8.1
(488) Kreusa	71.4	84.2	11.5	0.16	2.67	3.17	197.7	0.175	3.67	5.64	7.8
(489) Comacina	12.2	166.9	13.0	0.05	3.01	3.15	282.2	0.176	3.29	5.59	8.3
(49) Pales	110.2	286.0	3.2	0.23	2.39	3.09	61.6	0.181	3.80	5.44	7.8
(490) Veritas	194.4	178.3	9.3	0.09	2.87	3.17	31.1	0.174	3.47	5.65	8.3
(491) Carina	233.4	175.4	18.9	0.09	2.91	3.19	295.5	0.173	3.47	5.70	9.0
(494) Virtus	218.1	38.2	7.1	0.06	2.80	2.99	143.3	0.191	3.18	5.16	9.0
(498) Tokio	241.2	97.4	9.5	0.22	2.06	2.65	178.6	0.228	3.25	4.32	8.9
(5) Astraea	358.9	141.6	5.4	0.19	2.08	2.57	43.4	0.239	3.07	4.13	6.8
(50) Virginia	200.2	173.5	2.8	0.29	1.89	2.65	289.8	0.229	3.41	4.31	9.2
(500) Selinur	74.5	289.9	9.8	0.15	2.23	2.61	43.2	0.233	2.99	4.22	9.3
(501) Urhixidur	355.0	357.3	20.9	0.14	2.73	3.17	201.0	0.175	3.61	5.64	9.3
(503) Evelyn	42.1	68.9	5.0	0.18	2.24	2.72	98.2	0.219	3.20	4.49	9.4
(505) Cava	337.2	90.9	9.8	0.25	2.02	2.68	219.5	0.224	3.34	4.39	8.6
(506) Marion	146.2	312.9	17.0	0.15	2.59	3.04	178.1	0.186	3.49	5.30	8.8
(507) Laodica	100.7	293.5	9.5	0.10	2.84	3.15	189.2	0.176	3.47	5.60	9.3
(508) Princetonia	195.0	44.2	13.3	0.01	3.14	3.16	25.2	0.175	3.19	5.62	8.4
(509) Iolanda	157.9	217.5	15.4	0.09	2.77	3.06	249.9	0.184	3.35	5.36	8.5
(51) Nemausa	2.4	176.0	10.0	0.07	2.21	2.37	185.3	0.271	2.52	3.64	7.3
(511) Davida	337.7	107.6	15.9	0.19	2.57	3.16	158.6	0.175	3.76	5.62	6.2
(514) Armida	107.7	268.6	3.9	0.04	2.92	3.05	52.1	0.185	3.17	5.32	9.0
(516) Amherstia	258.0	328.8	13.0	0.27	1.95	2.68	26.3	0.225	3.41	4.39	8.3
(517) Edith	139.7	274.5	3.2	0.18	2.59	3.15	44.7	0.176	3.72	5.60	9.3
(519) Sylvania	302.4	44.7	11.0	0.19	2.27	2.79	103.9	0.212	3.31	4.66	9.1
(52) Europa	344.4	128.7	7.5	0.11	2.76	3.10	55.3	0.181	3.44	5.45	6.3
(521) Brixia	316.0	89.7	10.6	0.28	1.97	2.74	308.9	0.217	3.51	4.53	8.3
(522) Helga	246.5	116.7	4.4	0.08	3.33	3.63	200.1	0.142	3.94	6.92	9.0
(528) Rezia	338.8	49.6	12.7	0.02	3.34	3.40	136.7	0.157	3.46	6.27	9.1
(53) Kalypso	313.4	143.6	5.2	0.21	2.08	2.62	191.5	0.233	3.16	4.23	8.8
(530) Turandot	200.1	129.2	8.6	0.22	2.49	3.19	92.2	0.173	3.89	5.69	9.3
(532) Herculina	76.1	107.6	16.3	0.18	2.29	2.77	131.0	0.213	3.26	4.62	5.8
(533) Sara	35.3	180.4	6.6	0.05	2.84	2.98	290.8	0.192	3.12	5.14	9.7
(535) Montague	64.5	84.8	6.8	0.02	2.51	2.57	165.2	0.239	2.63	4.12	9.4
(536) Merapi	295.9	59.2	19.4	0.09	3.20	3.50	302.4	0.151	3.80	6.54	8.2
(537) Pauly	187.2	120.2	9.9	0.23	2.37	3.08	296.9	0.183	3.78	5.39	8.7
(538) Friederike	227.8	141.2	6.5	0.17	2.62	3.16	275.2	0.176	3.69	5.61	9.5
(54) Alexandra	345.2	313.3	11.8	0.20	2.17	2.71	157.2	0.221	3.25	4.46	7.7
(542) Susanna	216.5	153.0	12.1	0.14	2.50	2.91	197.0	0.199	3.32	4.96	9.4
(543) Charlotte	109.6	295.0	8.5	0.15	2.59	3.06	291.2	0.184	3.53	5.35	9.5
(545) Messalina	330.7	333.6	11.2	0.17	2.66	3.20	305.4	0.172	3.74	5.73	8.8
(546) Herodias	108.6	21.8	14.9	0.12	2.30	2.60	149.5	0.235	2.90	4.19	9.7
(547) Praxedis	195.3	193.2	16.9	0.24	2.12	2.77	34.2	0.213	3.43	4.62	9.5
(55) Pandora	4.5	10.4	7.2	0.14	2.37	2.76	147.2	0.215	3.16	4.59	7.7
(550) Senta	45.3	270.7	10.1	0.22	2.01	2.59	17.4	0.237	3.17	4.16	9.4
(551) Ortrud	68.0	6.0	0.4	0.12	2.60	2.97	306.7	0.193	3.33	5.11	9.6
(552) Sigelinde	348.5	266.9	7.7	0.09	2.87	3.15	154.9	0.176	3.43	5.59	9.6
(554) Peraga	127.4	295.4	2.9	0.15	2.01	2.37	215.7	0.269	2.74	3.66	9.2
(556) Phyllis	177.4	286.1	5.2	0.10	2.21	2.46	301.1	0.255	2.72	3.87	9.6
(558) Carmen	311.8	143.7	8.4	0.04	2.78	2.91	216.9	0.199	3.03	4.96	9.1
(559) Nanon	128.5	112.1	9.3	0.07	2.53	2.71	289.4	0.221	2.89	4.47	9.6
(56) Melete	105.0	193.0	8.1	0.24	1.98	2.60	11.0	0.236	3.21	4.18	8.3
(563) Suleika	336.9	85.3	10.2	0.23	2.08	2.72	104.4	0.220	3.35	4.48	8.5
(566) Stereoskopia	298.5	79.6	4.9	0.12	2.99	3.39	177.3	0.158	3.78	6.23	8.1
(567) Eleutheria	133.3	58.3	9.3	0.09	2.85	3.13	61.2	0.178	3.42	5.54	9.2
(568) Cheruskia	174.4	249.8	18.4	0.17	2.40	2.88	164.1	0.201	3.37	4.89	9.5
(57) Mnemosyne	211.0	199.2	15.2	0.11	2.79	3.15	326.7	0.176	3.51	5.60	7.0
(570) Kythera	156.2	223.8	1.8	0.12	3.01	3.42	125.3	0.156	3.84	6.33	8.8
(573) Recha	28.9	343.0	9.8	0.11	2.67	3.01	55.6	0.188	3.36	5.23	9.5
(576) Emanuela	26.4	299.9	10.2	0.19	2.41	2.99	188.4	0.191	3.57	5.17	9.4
(577) Rhea	330.8	328.6	5.3	0.15	2.63	3.11	105.2	0.180	3.59	5.49	9.4
(578) Happelia	261.4	29.4	6.2	0.19	2.22	2.75	200.5	0.216	3.28	4.56	9.4
(579) Sidonia	228.8	82.7	11.0	0.08	2.77	3.01	161.1	0.189	3.25	5.22	7.8
(58) Concordia	30.0	161.1	5.1	0.04	2.58	2.70	77.1	0.222	2.82	4.44	8.9
(582) Olympia	310.5	155.7	30.0	0.22	2.03	2.61	87.3	0.234	3.19	4.22	9.1
(583) Klotilde	252.3	257.9	8.2	0.16	2.66	3.17	88.8	0.175	3.68	5.65	9.0
(584) Semiramis	85.1	282.2	10.7	0.23	1.82	2.38	166.3	0.269	2.93	3.66	8.7
(586) Thekla	250.9	228.4	1.6	0.06	2.86	3.04	318.3	0.186	3.22	5.31	9.2
(589) Croatia	221.3	177.6	10.8	0.04	3.01	3.13	93.7	0.178	3.26	5.55	9.1
(59) Elpis	211.4	170.0	8.6	0.12	2.39	2.71	298.2	0.221	3.04	4.47	7.9
(592) Bathseba	257.2	167.9	10.2	0.13	2.63	3.03	92.3	0.187	3.42	5.27	9.6
(593) Titania	31.1	76.0	16.9	0.21	2.12	2.70	6.5	0.222	3.28	4.44	9.3
(595) Polyxena	279.2	23.9	17.8	0.06	3.01	3.21	355.3	0.172	3.41	5.75	7.9
(596) Scheila	175.2	70.6	14.7	0.16	2.45	2.93	302.6	0.197	3.41	5.01	8.9
(597) Bandusia	307.7	36.5	12.8	0.14	2.28	2.67	337.3	0.226	3.06	4.37	9.2
(598) Octavia	291.8	91.6	12.2	0.25	2.08	2.77	163.9	0.214	3.45	4.60	9.5
(599) Luisa	294.0	44.2	16.7	0.29	1.97	2.78	232.5	0.213	3.59	4.63	8.7
(6) Hebe	239.7	138.7	14.7	0.20	1.94	2.43	185.3	0.261	2.92	3.78	5.7
(60) Echo	271.0	191.6	3.6	0.18	1.95	2.39	302.4	0.266	2.83	3.70	8.2
(601) Nerthus	159.8	169.6	16.1	0.10	2.81	3.13	265.4	0.178	3.46	5.55	9.7
(602) Marianna	45.9	331.5	15.1	0.25	2.31	3.08	235.8	0.182	3.85	5.42	8.3
(604) Tekmessa	28.8	12.2	4.4	0.20	2.52	3.15	351.5	0.176	3.77	5.59	9.5
(61) Danae	12.8	333.7	18.2	0.17	2.48	2.98	80.5	0.191	3.48	5.15	7.7
(611) Valeria	257.1	189.4	13.4	0.12	2.62	2.98	71.7	0.191	3.34	5.15	9.2
(613) Ginevra	62.4	354.8	7.7	0.06	2.75	2.92	334.7	0.197	3.09	4.99	9.7
(618) Elfriede	228.1	111.1	17.0	0.07	2.96	3.19	142.0	0.173	3.42	5.69	8.3
(62) Erato	274.1	125.6	2.2	0.17	2.59	3.13	64.5	0.178	3.66	5.53	8.8
(626) Notburga	43.7	341.6	25.4	0.24	1.95	2.57	277.1	0.239	3.20	4.13	9.0
(628) Christine	207.6	112.1	11.5	0.04	2.47	2.58	325.0	0.238	2.69	4.15	9.2
(63) Ausonia	295.9	337.8	5.8	0.13	2.09	2.39	233.7	0.266	2.70	3.71	7.5
(631) Philippina	277.9	224.7	18.9	0.08	2.56	2.79	217.7	0.211	3.02	4.67	8.7
(635) Vundtia	224.0	183.1	11.0	0.08	2.90	3.14	80.7	0.177	3.38	5.57	9.0
(636) Erika	297.8	34.6	7.9	0.17	2.41	2.91	182.8	0.198	3.41	4.97	9.6
(639) Latona	70.7	279.9	8.6	0.11	2.70	3.02	253.9	0.188	3.34	5.24	8.2
(64) Angelina	178.8	309.2	1.3	0.13	2.34	2.68	174.3	0.224	3.02	4.39	7.7
(640) Brambilla	31.4	234.9	13.4	0.08	2.90	3.16	195.7	0.176	3.41	5.61	9.2
(643) Scheherezade	230.8	252.2	13.8	0.06	3.17	3.36	162.6	0.160	3.56	6.16	9.7
(648) Pippa	178.2	291.2	9.8	0.19	2.58	3.21	327.8	0.172	3.83	5.74	9.7
(65) Cybele	102.4	155.6	3.6	0.11	3.05	3.43	106.0	0.155	3.81	6.35	6.6
(653) Berenike	55.8	132.9	11.3	0.04	2.90	3.02	156.1	0.188	3.14	5.24	9.2
(654) Zelinda	214.0	278.5	18.1	0.23	1.77	2.30	51.9	0.283	2.83	3.48	8.5
(66) Maja	44.1	7.5	3.0	0.17	2.19	2.65	149.9	0.229	3.10	4.31	9.4
(660) Crescentia	106.0	157.0	15.2	0.11	2.26	2.53	185.5	0.245	2.81	4.03	9.1
(661) Cloelia	181.1	335.8	9.2	0.03	2.91	3.02	248.6	0.188	3.12	5.24	9.7
(663) Gerlinde	311.0	232.9	17.8	0.15	2.62	3.07	136.0	0.183	3.52	5.38	9.2
(665) Sabine	318.9	298.4	14.7	0.17	2.61	3.14	149.9	0.177	3.68	5.58	8.7
(667) Denise	305.9	153.3	25.4	0.19	2.57	3.18	205.8	0.174	3.79	5.68	9.4
(67) Asia	107.2	202.4	6.0	0.18	1.97	2.42	16.8	0.262	2.87	3.77	8.3
(670) Ottegebe	195.3	174.7	7.5	0.19	2.26	2.80	333.7	0.210	3.35	4.69	9.5
(674) Rachele	42.0	58.1	13.5	0.20	2.35	2.92	147.5	0.197	3.49	4.99	7.4
(675) Ludmilla	152.4	263.2	9.8	0.20	2.21	2.77	99.0	0.213	3.33	4.62	7.9
(676) Melitta	183.3	150.4	12.9	0.12	2.69	3.07	210.8	0.183	3.44	5.37	9.5
(677) Aaltje	276.7	272.8	8.5	0.05	2.80	2.96	349.0	0.194	3.11	5.08	9.6
(678) Fredegundis	120.3	281.4	6.1	0.22	2.01	2.57	73.8	0.239	3.14	4.13	9.0
(679) Pax	266.7	112.3	24.4	0.31	1.78	2.59	33.4	0.237	3.39	4.16	9.0
(68) Leto	304.8	44.1	8.0	0.19	2.26	2.78	48.7	0.213	3.30	4.64	6.8
(680) Genoveva	245.7	38.0	17.5	0.29	2.22	3.15	23.5	0.177	4.07	5.58	9.3
(683) Lanzia	283.7	259.7	18.5	0.06	2.94	3.11	279.0	0.179	3.29	5.50	8.7
(686) Gersuind	88.9	243.1	15.7	0.27	1.90	2.59	236.2	0.236	3.28	4.17	9.7
(69) Hesperia	289.4	185.0	8.6	0.17	2.47	2.98	108.8	0.192	3.48	5.13	7.0
(690) Wratislavia	114.8	253.2	11.3	0.18	2.57	3.14	53.5	0.177	3.72	5.58	8.0
(691) Lehigh	304.5	88.0	13.0	0.12	2.64	3.01	189.3	0.189	3.38	5.23	9.3
(692) Hippodamia	54.3	63.5	26.1	0.17	2.81	3.38	147.3	0.158	3.96	6.22	9.2
(693) Zerbinetta	288.6	351.9	14.2	0.03	2.85	2.94	141.0	0.195	3.04	5.05	9.5
(694) Ekard	111.4	230.1	15.8	0.32	1.81	2.67	201.1	0.225	3.54	4.37	9.2
(695) Bella	79.6	275.6	13.8	0.16	2.14	2.54	183.8	0.243	2.95	4.05	9.3
(696) Leonora	104.1	299.5	13.0	0.25	2.38	3.17	307.7	0.175	3.97	5.65	9.5
(697) Galilea	333.2	15.5	15.1	0.16	2.43	2.88	62.6	0.202	3.33	4.89	9.6
(7) Iris	145.4	259.6	5.5	0.23	1.83	2.39	232.8	0.268	2.94	3.68	5.5
(70) Panopaea	255.4	47.7	11.6	0.18	2.14	2.62	197.6	0.233	3.09	4.23	8.1
(701) Oriola	326.7	243.7	7.1	0.03	2.92	3.02	173.3	0.188	3.11	5.24	9.2
(702) Alauda	349.5	289.9	20.6	0.02	3.13	3.20	242.5	0.173	3.26	5.71	7.2
(704) Interamnia	95.2	280.3	17.3	0.15	2.59	3.06	276.1	0.184	3.53	5.35	5.9
(705) Erminia	101.4	2.9	25.0	0.05	2.78	2.92	348.7	0.197	3.06	5.00	8.4
(709) Fringilla	18.5	324.5	16.3	0.11	2.59	2.92	215.5	0.198	3.24	4.98	9.0
(71) Niobe	266.7	316.0	23.3	0.17	2.28	2.76	48.9	0.215	3.23	4.58	7.3
(712) Boliviana	181.7	230.8	12.8	0.19	2.09	2.57	218.9	0.239	3.06	4.13	8.3
(713) Luscinia	137.3	217.7	10.4	0.16	2.84	3.39	134.0	0.158	3.95	6.24	9.0
(714) Ulula	232.0	233.8	14.3	0.06	2.39	2.53	128.5	0.244	2.68	4.04	9.1
(718) Erida	174.4	38.5	6.9	0.20	2.45	3.06	5.1	0.185	3.67	5.34	9.7
(72) Feronia	103.1	208.0	5.4	0.12	1.99	2.27	77.7	0.289	2.54	3.41	8.9
(720) Bohlinia	118.8	35.7	2.4	0.02	2.84	2.89	350.3	0.201	2.94	4.91	9.6
(721) Tabora	352.9	38.4	8.3	0.12	3.14	3.55	219.0	0.147	3.96	6.69	9.3
(727) Nipponia	275.0	133.1	15.1	0.11	2.29	2.57	210.8	0.240	2.84	4.11	9.6
(729) Watsonia	88.4	124.4	18.0	0.10	2.49	2.76	223.0	0.215	3.03	4.58	9.3
(73) Klytia	52.8	7.0	2.4	0.04	2.55	2.66	289.7	0.227	2.78	4.35	9.0
(731) Sorga	288.7	46.2	10.7	0.14	2.57	2.99	293.9	0.191	3.41	5.16	9.6
(733) Mocia	189.9	341.0	20.3	0.06	3.19	3.40	58.5	0.157	3.60	6.26	9.1
(735) Marghanna	310.0	43.0	16.9	0.32	1.85	2.73	40.3	0.219	3.61	4.51	9.6
(737) Arequipa	134.3	184.7	12.4	0.24	1.96	2.59	24.8	0.236	3.22	4.17	8.8
(739) Mandeville	45.5	136.6	20.7	0.14	2.34	2.74	276.7	0.218	3.13	4.53	8.5
(74) Galatea	174.1	197.3	4.1	0.24	2.11	2.78	62.5	0.213	3.44	4.63	8.7
(740) Cantabia	47.8	116.1	10.8	0.11	2.71	3.05	133.9	0.185	3.39	5.33	9.1
(742) Edisona	284.3	64.2	11.2	0.12	2.65	3.01	65.2	0.189	3.37	5.22	9.6
(747) Winchester	275.5	130.1	18.2	0.34	1.98	3.00	59.0	0.190	4.02	5.20	7.7
(748) Simeisa	178.0	265.5	2.3	0.19	3.20	3.94	147.6	0.126	4.68	7.83	9.0
(75) Eurydike	339.4	359.4	5.0	0.31	1.86	2.67	96.2	0.226	3.49	4.37	9.0
(751) Faina	302.6	78.9	15.6	0.15	2.16	2.55	314.4	0.242	2.94	4.07	8.7
(754) Malabar	302.5	180.0	24.6	0.05	2.84	2.99	326.4	0.191	3.13	5.16	9.2
(758) Mancunia	315.0	106.2	5.6	0.15	2.71	3.19	261.0	0.173	3.67	5.70	8.2
(76) Freia	252.7	204.3	2.1	0.17	2.85	3.41	127.4	0.156	3.98	6.30	7.9
(760) Massinga	200.9	331.7	12.5	0.23	2.42	3.15	289.4	0.176	3.88	5.59	8.0
(762) Pulcova	189.5	305.8	13.1	0.10	2.83	3.15	348.6	0.176	3.48	5.60	8.3
(764) Gedania	155.7	259.0	10.0	0.10	2.88	3.19	1.8	0.173	3.51	5.70	9.6
(769) Tatjana	253.9	38.5	7.4	0.19	2.58	3.17	90.9	0.175	3.76	5.64	9.0
(77) Frigga	60.9	1.3	2.4	0.13	2.32	2.67	58.3	0.226	3.02	4.36	8.5
(772) Tanete	146.1	63.8	28.9	0.09	2.72	3.00	163.7	0.190	3.28	5.20	8.3
(773) Irmintraud	331.9	322.4	16.7	0.08	2.63	2.86	220.2	0.204	3.09	4.83	9.2
(774) Armor	28.5	250.3	5.6	0.17	2.53	3.05	240.6	0.185	3.56	5.32	8.8
(776) Berbericia	307.1	79.7	18.2	0.16	2.45	2.93	235.7	0.196	3.41	5.02	7.7
(778) Theobalda	134.4	321.7	13.7	0.25	2.39	3.19	24.2	0.173	3.98	5.69	9.7
(779) Nina	49.3	283.7	14.6	0.23	2.06	2.66	343.8	0.227	3.27	4.35	8.0
(78) Diana	152.9	333.4	8.7	0.21	2.07	2.62	85.5	0.233	3.16	4.24	8.1
(780) Armenia	214.4	144.9	19.1	0.10	2.81	3.11	346.4	0.179	3.42	5.50	9.0
(781) Kartvelia	156.1	138.1	19.1	0.12	2.85	3.22	62.4	0.171	3.59	5.78	9.5
(784) Pickeringia	238.3	15.0	12.3	0.24	2.35	3.10	203.8	0.181	3.85	5.45	9.3
(785) Zwetana	131.6	71.9	12.8	0.21	2.03	2.57	268.2	0.239	3.11	4.12	9.4
(786) Bredichina	133.3	89.8	14.5	0.16	2.67	3.17	24.2	0.174	3.68	5.66	8.7
(787) Moskva	126.1	183.9	14.9	0.13	2.21	2.54	18.6	0.244	2.87	4.05	9.7
(788) Hohensteina	48.5	177.8	14.3	0.13	2.71	3.13	172.4	0.178	3.54	5.53	8.7
(79) Eurynome	200.8	206.6	4.6	0.19	1.98	2.44	331.4	0.258	2.91	3.82	8.0
(790) Pretoria	38.6	252.0	20.5	0.15	2.90	3.41	87.1	0.156	3.93	6.30	8.0
(791) Ani	201.6	130.0	16.4	0.20	2.51	3.12	142.8	0.179	3.73	5.51	9.2
